TimeStamp,MotorID,EncoderValue,TotalAngle,iqcurrentValue,speed,MotorID,EncoderValue,TotalAngle,iqcurrentValue,speed
45395,1,24987,418203,-68,13528,2,6044,399260,-71,10957
45400,1,26187,419403,-65,13049,2,7018,400234,-48,10539
45405,1,27350,420566,-65,12605,2,7944,401160,-44,10001
45410,1,28471,421687,-68,12106,2,8812,402028,-58,9307
45415,1,29540,422756,-68,11597,2,9623,402839,-79,8750
45420,1,30574,423790,-69,11200,2,10388,403604,-68,8254
45425,1,31567,424783,-79,10690,2,11107,404323,-66,7738
45430,1,32508,425724,-77,10185,2,11771,404987,-64,7050
45435,1,-32124,426628,-66,9811,2,12382,405598,-76,6464
45440,1,-31258,427494,-64,9373,2,12942,406158,-69,6004
45445,1,-30439,428313,-69,8812,2,13457,406673,-66,5489
45450,1,-29667,429085,-72,8356,2,13926,407142,-69,4943
45455,1,-28911,429841,-63,7980,2,14357,407573,-68,4451
45460,1,-28210,430542,-55,7571,2,14728,407944,-78,3846
45465,1,-27554,431198,-74,7022,2,15050,408266,-65,3337
45470,1,-26943,431809,-77,6493,2,15325,408541,-71,2868
45475,1,-26373,432379,-70,6130,2,15551,408767,-80,2298
45480,1,-25840,432912,-68,5730,2,15733,408949,-73,1808
45485,1,-25343,433409,-63,5289,2,15871,409087,-66,1342
45490,1,-24886,433866,-68,4868,2,15962,409178,-69,810
45495,1,-24472,434280,-61,4384,2,16006,409222,-72,303
45500,1,-24100,434652,-75,3924,2,16007,409223,-76,-150
45505,1,-23769,434983,-65,3428,2,15974,409190,-78,-479
45510,1,-23478,435274,-63,3060,2,15912,409128,-80,-778
45515,1,-23225,435527,-71,2623,2,15817,409033,-85,-1157
45520,1,-23009,435743,-65,2187,2,15694,408910,-94,-1453
45525,1,-22835,435917,-68,1769,2,15550,408766,-85,-1725
45530,1,-22698,436054,-73,1357,2,15377,408593,-81,-2031
45535,1,-22597,436155,-63,950,2,15174,408390,-95,-2299
45540,1,-22539,436213,-60,447,2,14945,408161,-82,-2626
45545,1,-22523,436229,-67,24,2,14694,407910,-91,-2890
45550,1,-22542,436210,-69,-317,2,14416,407632,-90,-3156
45555,1,-22593,436159,-74,-700,2,14111,407327,-87,-3430
45560,1,-22671,436081,-83,-974,2,13783,406999,-100,-3703
45565,1,-22774,435978,-85,-1197,2,13430,406646,-90,-3987
45570,1,-22899,435853,-76,-1475,2,13054,406270,-79,-4216
45575,1,-23049,435703,-76,-1750,2,12657,405873,-80,-4432
45580,1,-23226,435526,-88,-2042,2,12237,405453,-90,-4668
45585,1,-23426,435326,-73,-2293,2,11796,405012,-89,-4978
45590,1,-23651,435101,-84,-2562,2,11330,404546,-90,-5186
45595,1,-23899,434853,-74,-2806,2,10838,404054,-89,-5507
45600,1,-24175,434577,-86,-3109,2,10325,403541,-84,-5733
45605,1,-24475,434277,-77,-3419,2,9791,403007,-82,-5886
45610,1,-24801,433951,-74,-3664,2,9240,402456,-86,-6145
45615,1,-25157,433595,-85,-4025,2,8657,401873,-104,-6357
45620,1,-25532,433220,-81,-4226,2,8078,401294,-89,-6603
45625,1,-25936,432816,-88,-4544,2,7460,400676,-83,-6899
45630,1,-26360,432392,-75,-4742,2,6820,400036,-98,-7140
45635,1,-26809,431943,-82,-5016,2,6160,399376,-89,-7330
45640,1,-27277,431475,-81,-5240,2,5488,398704,-89,-7426
45645,1,-27773,430979,-79,-5544,2,4792,398008,-89,-7715
45650,1,-28297,430455,-91,-5885,2,4072,397288,-97,-7956
45655,1,-28845,429907,-87,-6104,2,3330,396546,-88,-8220
45660,1,-29417,429335,-75,-6358,2,2577,395793,-107,-8345
45665,1,-30008,428744,-77,-6581,2,1808,395024,-95,-8562
45670,1,-30618,428134,-88,-6796,2,1014,394230,-95,-8871
45675,1,-31256,427496,-83,-7089,2,194,393410,-101,-9097
45680,1,-31922,426830,-77,-7387,2,-638,392578,-95,-9203
45685,1,-32609,426143,-81,-7651,2,-1484,391732,-101,-9402
45690,1,32221,425437,-71,-7831,2,-2356,390860,-94,-9739
45695,1,31498,424714,-88,-8085,2,-3251,389965,-86,-9904
45700,1,30747,423963,-79,-8368,2,-4155,389061,-79,-9931
45705,1,29969,423185,-78,-8618,2,-5071,388145,-94,-10115
45710,1,29172,422388,-77,-8823,2,-6013,387203,-100,-10410
45715,1,28359,421575,-89,-8987,2,-6971,386245,-81,-10541
45720,1,27498,420714,-83,-9347,2,-7960,385256,-98,-10708
45725,1,26651,419867,-80,-9609,2,-8949,384267,-100,-11000
45730,1,25763,418979,-76,-9825,2,-9937,383279,-94,-11157
45735,1,24859,418075,-85,-10047,2,-10953,382263,-86,-11172
45740,1,23927,417143,-88,-10417,2,-11991,381225,-113,-11516
45745,1,22967,416183,-87,-10632,2,-13054,380162,-94,-11778
45750,1,21993,415209,-66,-10729,2,-14121,379095,-88,-11710
45755,1,20997,414213,-70,-11036,2,-15210,378006,-119,-12087
45760,1,19945,413161,-97,-11382,2,-16357,376859,-89,-12385
45765,1,18900,412116,-80,-11550,2,-17480,375736,-93,-12335
45770,1,17837,411053,-86,-11772,2,-18625,374591,-100,-12734
45775,1,16742,409958,-91,-12113,2,-19796,373420,-95,-12881
45780,1,15628,408844,-83,-12283,2,-20971,372245,-86,-12970
45785,1,14500,407716,-81,-12502,2,-22173,371043,-115,-13351
45790,1,13339,406555,-94,-12853,2,-23396,369820,-85,-13424
45795,1,12162,405378,-66,-12924,2,-24623,368593,-102,-13579
45800,1,10967,404183,-103,-13285,2,-25877,367339,-113,-13836
45805,1,9743,402959,-81,-13521,2,-27135,366081,-81,-13785
45810,1,8507,401723,-64,-13629,2,-28407,364809,-118,-14124
45815,1,7245,400461,-104,-13981,2,-29703,363513,-110,-14228
45820,1,5962,399178,-78,-14132,2,-31034,362182,-95,-14361
45825,1,4668,397884,-86,-14306,2,-32323,360893,-102,-14586
45830,1,3340,396556,-98,-14705,2,31880,359560,-62,-14629
45835,1,2002,395218,-74,-14699,2,30534,358214,-105,-14958
45840,1,637,393853,-90,-15122,2,29163,356843,-95,-15011
45845,1,-753,392463,-79,-15297,2,27788,355468,-106,-15219
45850,1,-2153,391063,-90,-15551,2,26384,354064,-121,-15515
45855,1,-3589,389627,-91,-15808,2,24975,352655,-93,-15513
45860,1,-5030,388186,-68,-15920,2,23539,351219,-115,-15876
45865,1,-6505,386711,-107,-16322,2,22088,349768,-79,-15928
45870,1,-7989,385227,-61,-16356,2,20626,348306,-102,-16255
45875,1,-9501,383715,-101,-16693,2,19139,346819,-91,-16304
45880,1,-11026,382190,-67,-16700,2,17649,345329,-107,-16477
45885,1,-12573,380643,-103,-17124,2,16127,343807,-111,-16685
45890,1,-14137,379079,-63,-17115,2,14607,342287,-87,-16818
45895,1,-15721,377495,-113,-17579,2,13060,340740,-111,-17042
45900,1,-17325,375891,-63,-17578,2,11512,339192,-96,-17122
45905,1,-18945,374271,-108,-18011,2,9936,337616,-115,-17432
45910,1,-20588,372628,-51,-18013,2,8356,336036,-88,-17433
45915,1,-22247,370969,-120,-18442,2,6754,334434,-117,-17719
45920,1,-23930,369286,-56,-18428,2,5146,332826,-77,-17669
45925,1,-25628,367588,-107,-18832,2,3471,331151,-125,-18090
45930,1,-27347,365869,-61,-18796,2,1831,329511,-69,-18007
45935,1,-29087,364129,-97,-19258,2,210,327890,-120,-18419
45940,1,-30843,362373,-55,-19188,2,-1457,326223,-86,-18295
45945,1,-32625,360591,-111,-19721,2,-3150,324530,-121,-18773
