TimeStamp,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,h_d,psi_dot_d,psi_dot_hat,tau_LW,tau_RW,theta_dot_LW,theta_dot_RW,theta_dot_hat,theta_eq,theta_hat,v_d,v_hat,
87199,-0.19960316,-0.27442452,10.54883194,0.24374726,-0.40812963,-0.21358198,0.07000000,-0.06227106,-0.17316137,-0.11279295,0.08464122,15.62069702,-15.04473782,-0.43131214,-0.01229746,0.07243535,1.00000000,1.13551593,
87211,-0.59010023,0.75627971,9.99939823,0.13076717,0.07350133,-0.22117618,0.07000000,-0.06227106,-0.26251841,0.02231247,-0.04334835,14.17207336,-13.28195572,0.05411980,-0.01229746,0.13586271,1.00000000,1.05018592,
87223,-0.67070627,1.01766217,9.03261185,-0.14701997,0.48118895,-0.19213174,0.07000000,-0.06227106,-0.20736624,0.07126582,-0.10804643,12.74090385,-12.00786495,0.46475372,-0.01229746,0.02808735,1.00000000,0.97839785,
87235,-0.10943864,0.51417637,8.54831409,-0.12317158,0.53687960,-0.13097861,0.07000000,-0.06227106,-0.15552963,0.03580409,-0.06253450,12.70599651,-12.16494465,0.53404605,-0.01229746,-0.01846084,1.00000000,0.98827243,
87247,0.14263083,-0.54374176,9.23243809,-0.05908735,0.30545691,-0.06369685,0.07000000,-0.06227106,-0.13244969,0.02036515,-0.03746228,13.45648861,-12.95034313,0.31429571,-0.01229746,-0.01766784,1.00000000,1.03002274,
87259,0.80505651,-0.34926966,9.82934570,-0.20244421,0.15050900,-0.09020986,0.07000000,-0.06227106,-0.10842362,0.01319909,-0.02617002,13.57866192,-13.21214199,0.15699203,-0.01229746,-0.11005992,1.00000000,1.03269243,
87271,0.45508695,-0.16223478,10.44651413,-0.04776272,0.09828234,-0.02386070,0.07000000,-0.06227106,-0.09557687,-0.04543620,0.03569497,13.56120872,-13.17723560,0.10059150,-0.01229746,-0.09691058,1.00000000,1.02640140,
87284,-0.04496587,-0.59180975,11.03509521,-0.11797558,0.11813380,-0.07235688,0.07000000,-0.06043965,-0.08750480,-0.04129047,0.03371663,13.49139500,-13.21214199,0.11738455,-0.01229746,-0.06367717,1.00000000,1.02634704,
87295,0.03221422,-0.88818347,10.41145611,0.01112550,0.29093471,-0.10806286,0.07000000,-0.06043965,-0.11121457,-0.02102808,0.01545205,12.96779633,-12.60127735,0.28426659,-0.01229746,-0.02852758,1.00000000,0.99586380,
87307,0.38806236,-0.88836777,9.76155090,-0.07734004,0.62521195,-0.17960802,0.07000000,-0.06043965,-0.21766262,0.00376025,-0.01323274,12.16494465,-11.41445351,0.61209786,-0.01229746,-0.04710530,1.00000000,0.94505531,
87319,-0.15728055,-0.15568770,9.11313820,0.09745935,0.87568665,-0.18760191,0.07000000,-0.06043965,-0.26122043,-0.00098913,-0.02877218,11.71115971,-10.76868153,0.86548257,-0.01229746,0.06345135,1.00000000,0.92244864,
87331,-0.22119132,-0.45839876,8.75786686,0.02751294,1.03356564,-0.22690511,0.07000000,-0.06043965,-0.24697843,0.06996676,-0.10636979,11.55408001,-10.73377514,1.02712584,-0.01229746,0.09864821,1.00000000,0.92743856,
87343,0.15919416,-0.26562038,8.82908058,0.01152520,0.99213076,-0.14590052,0.07000000,-0.05677664,-0.19757238,0.10125758,-0.11279295,11.37954712,-10.68141460,0.99388397,-0.01229746,0.08824961,1.00000000,0.91627353,
87355,0.43164015,-0.50152016,9.56026936,-0.20697404,0.60749221,-0.02239516,0.07000000,-0.05311364,-0.14402796,0.09667990,-0.11279295,11.95550537,-11.30973339,0.62282544,-0.01229746,-0.03105028,1.00000000,0.93386108,
87367,1.16023040,0.17807740,10.26943398,-0.08919762,0.21366061,-0.06662793,0.07000000,-0.05311364,-0.18406606,0.01386794,-0.03059570,12.56637096,-11.83333206,0.22970334,-0.01229746,-0.10213184,1.00000000,0.94712377,
87379,1.60752738,0.18576507,11.00206280,0.06868140,-0.18736546,-0.11845490,0.07000000,-0.05128205,-0.11921261,-0.05322501,0.02677658,13.10742283,-12.70599651,-0.17114106,-0.01229746,-0.12685947,1.00000000,0.97043043,
87391,0.75204653,-0.77111781,11.40740776,0.06068752,-0.08757524,-0.07915168,0.07000000,-0.04761904,-0.02211922,-0.08419720,0.06855039,12.72345066,-12.70599651,-0.09080362,-0.01229746,-0.12048320,1.00000000,0.96194375,
87402,0.04200465,-0.98629576,10.43743992,-0.12397100,0.25083211,-0.08528031,0.07000000,-0.04761904,-0.06422792,-0.06705403,0.07042895,12.26966476,-12.11258507,0.23733787,-0.01229746,-0.06944229,1.00000000,0.94705421,
87415,-0.72508812,-1.02561080,9.14855766,-0.06708124,0.84504348,-0.11139364,0.07000000,-0.04578763,-0.16119191,-0.02361860,0.01972275,11.23992062,-10.66396141,0.82133389,-0.01229746,0.01629128,1.00000000,0.89715868,
87427,-1.01422799,-0.57871377,8.12143517,0.12210713,1.27604651,-0.15322822,0.07000000,-0.04395604,-0.21962160,0.04655749,-0.06748987,10.27998924,-9.49459076,1.25873423,-0.01229746,0.15737072,1.00000000,0.84936583,
87439,-0.70770538,-0.15410703,7.91458368,0.12557113,1.60459471,-0.20385611,0.07000000,-0.04395604,-0.23185909,0.11279295,-0.11279295,9.66912365,-8.91863251,1.59157658,-0.01229746,0.22298834,1.00000000,0.82949609,
87451,0.23585957,-0.28253481,8.35138607,0.08333684,1.45857334,-0.11179333,0.07000000,-0.04395604,-0.12853485,0.11279295,-0.11279295,9.80875015,-9.40732479,1.46428752,-0.01229746,0.16528800,1.00000000,0.84371042,
87463,0.20775944,-0.46999589,10.11333370,-0.20710729,0.97574335,0.01450989,0.07000000,-0.04395604,-0.16912204,0.11279295,-0.11279295,10.73377514,-9.89601707,0.99497652,-0.01229746,0.07498830,1.00000000,0.86181110,
87475,0.98730457,-0.21459748,11.02730560,-0.17300008,0.49278003,-0.01506744,0.07000000,-0.04395604,-0.21889940,0.08586732,-0.10735229,11.58898640,-10.61160183,0.51233745,-0.01229746,-0.04886992,1.00000000,0.88487303,
87487,1.23208416,0.23874168,11.31373405,0.11051601,0.13478769,-0.16428643,0.07000000,-0.04761904,-0.29372510,-0.01560915,-0.01721410,12.13003826,-11.01302719,0.14945802,-0.01229746,-0.02644865,1.00000000,0.89313173,
87499,0.40728721,-0.30659497,11.58098412,0.14768752,-0.03108519,-0.26913944,0.07000000,-0.04761904,-0.15430045,-0.03261130,-0.01513514,12.35693073,-11.99041176,-0.02425614,-0.01229746,0.07669383,1.00000000,0.92576212,
87511,0.57617337,-0.90053630,10.19265079,0.01405659,0.15450592,-0.20558812,0.07000000,-0.04761904,-0.11857532,0.03018416,-0.04996478,11.97295856,-11.69370556,0.14758848,-0.01229746,0.00610469,1.00000000,0.91295987,
87522,-0.30835992,-0.35508433,8.56438446,0.06548385,0.37140638,-0.17760956,0.07000000,-0.04761904,-0.09070665,0.00413671,-0.01753616,11.51917267,-11.32718658,0.36270010,-0.01229746,0.04837409,1.00000000,0.89809632,
87535,-1.38386178,0.29449916,7.95407963,0.03910406,0.59643394,-0.14350235,0.07000000,-0.04761904,-0.10916012,0.04244476,-0.04953950,11.58898640,-11.27482700,0.58720767,-0.01229746,0.15430486,1.00000000,0.91584694,
87547,-1.12634206,1.50260973,8.23084641,0.24841034,0.81506640,-0.01533391,0.07000000,-0.04761904,-0.10355189,0.11279295,-0.11279295,11.51917267,-11.15265369,0.80619931,-0.01229746,0.25964087,1.00000000,0.92523003,
87558,-0.13146736,0.00229866,8.91249847,-0.14155750,0.64133292,0.00771510,0.07000000,-0.04761904,-0.05615630,0.11279295,-0.11279295,11.55408001,-11.22246742,0.64818609,-0.01229746,0.13849524,1.00000000,0.91719282,
87571,0.02818150,-0.37038419,10.18829346,-0.13223131,0.25789338,-0.01147020,0.07000000,-0.04945064,-0.11649916,0.11279295,-0.11279295,12.07767868,-11.53662682,0.27337193,-0.01229746,0.10948054,1.00000000,0.92054242,
87583,0.59777683,0.05317873,11.20486736,0.01925261,-0.15898721,-0.03984845,0.07000000,-0.04945064,-0.03955470,0.07056210,-0.08169127,12.61873055,-12.49655724,-0.14206162,-0.01229746,0.03936433,1.00000000,0.94605476,
87594,0.55406994,0.02295830,11.78547668,-0.03470606,-0.45622611,-0.17134768,0.07000000,-0.07509166,-0.20094115,0.01770281,-0.01058698,13.42158222,-12.72345066,-0.44382134,-0.01229746,-0.02201103,1.00000000,0.96229547,
87607,-0.62560284,-0.10130733,11.43208694,0.11944251,-0.57919848,-0.15176269,0.07000000,-0.08058608,0.02266949,-0.04888667,0.02450594,13.33431530,-13.61356831,-0.57387376,-0.01229746,0.07526044,1.00000000,0.98296767,
87619,-1.93729961,-0.33167991,10.60383034,-0.02911034,-0.37935168,-0.06103222,0.07000000,-0.08058608,-0.13638996,0.02034714,-0.00046753,13.56120872,-13.02015591,-0.38695291,-0.01229746,0.17566010,1.00000000,0.98326516,
87630,-1.82576311,-1.65894425,9.59128952,-0.13023286,0.09148756,-0.03678413,0.07000000,-0.08058608,-0.11127993,0.07259926,-0.08193717,12.82816982,-12.33947754,0.07277408,-0.01229746,0.18315218,1.00000000,0.96445423,
87643,-0.61873960,-1.49659014,8.31930351,0.03590651,0.29306644,-0.13204446,0.07000000,-0.08241767,-0.25787768,0.10668342,-0.10983842,12.68854332,-11.71115971,0.28455895,-0.01229746,0.17186759,1.00000000,0.95133162,
87655,-0.39783132,-1.48224556,8.56360435,0.13582994,0.24457026,-0.13803987,0.07000000,-0.08241767,-0.13470413,0.09847011,-0.11279295,12.77581024,-12.39183807,0.24622142,-0.01229746,0.22803546,1.00000000,0.97764325,
87667,0.50721419,-1.38349831,9.71252537,-0.06175198,-0.15125979,-0.12764783,0.07000000,-0.10989010,-0.22759323,0.11279295,-0.11279295,13.71828747,-12.82816982,-0.13555895,-0.01229746,0.06920967,1.00000000,1.00108385,
87679,0.72268462,-1.34984171,11.00257301,0.01152520,-0.54602391,-0.06516239,0.07000000,-0.10989010,-0.07942162,0.02535535,-0.04743110,13.84046078,-13.57866192,-0.52964187,-0.01229746,-0.00185194,1.00000000,1.00431406,
87691,0.68806452,-1.43665981,11.98919201,-0.13449626,-0.94864875,-0.15389439,0.07000000,-0.10989010,-0.28520834,-0.02448831,0.02947176,14.87020493,-13.78810120,-0.93192279,-0.01229746,-0.08843043,1.00000000,1.02085555,
87703,0.54791099,-1.05080914,11.51323891,0.11251448,-0.86111581,-0.19479638,0.07000000,-0.13186812,-0.12370697,-0.11279295,0.08166909,14.39896679,-14.06735420,-0.86356425,-0.01229746,-0.03539354,1.00000000,1.01876044,
87716,-1.27956390,-0.49427760,11.19248199,0.07614235,-0.33898261,-0.40996486,0.07000000,-0.13186812,-0.29821140,-0.06500963,0.06463401,13.75319481,-12.89798355,-0.35932994,-0.01229746,0.06034224,1.00000000,0.98804653,
87727,-1.45179665,-0.20374063,9.18690872,0.24081616,0.10414452,-0.34481478,0.07000000,-0.13186812,-0.15305382,0.00025604,-0.03232845,12.00786495,-11.76351929,0.08629486,-0.01229746,0.29332921,1.00000000,0.91232157,
87739,-1.40281737,0.51149237,7.30553722,0.07667527,0.71874022,-0.35347483,0.07000000,-0.13186812,-0.32295519,0.11279295,-0.11279295,11.23992062,-10.22762966,0.69405735,-0.01229746,0.27069497,1.00000000,0.87083924,
87751,-0.76458150,0.66917521,6.72177553,0.01139197,0.88181531,-0.28006437,0.07000000,-0.10439569,-0.24863806,0.11279295,-0.11279295,10.99557400,-10.21017647,0.87476581,-0.01229746,0.19264191,1.00000000,0.87459880,
87763,-0.06312814,-0.13426404,7.77630615,-0.11131401,0.59763306,-0.12604906,0.07000000,-0.10439569,-0.22050014,0.11279295,-0.11279295,12.06022549,-11.18756008,0.60865510,-0.01229746,0.06216139,1.00000000,0.93208683,
87775,0.35325935,0.28145468,9.70621490,-0.14035840,0.24963304,-0.11126041,0.07000000,-0.10256410,-0.27791807,0.06186721,-0.08273356,12.61873055,-11.50171947,0.26382479,-0.01229746,-0.04109102,1.00000000,0.93909144,
87787,0.20367843,0.42789996,11.91186905,-0.04296638,-0.19962274,-0.19253147,0.07000000,-0.09890109,-0.30458799,-0.02246192,-0.01215057,13.36922169,-12.25221157,-0.18166351,-0.01229746,-0.05043139,1.00000000,0.96231502,
87799,0.09884303,0.24380292,12.54569054,0.02671356,-0.42211890,-0.26580864,0.07000000,-0.09890109,-0.23255509,-0.05620380,0.01547579,13.22959614,-12.51401043,-0.41250294,-0.01229746,-0.01290463,1.00000000,0.94940364,
87811,-0.13177286,-0.42515409,11.95299053,0.08506884,-0.31433481,-0.21011798,0.07000000,-0.09706968,-0.09591877,-0.04458055,0.01741621,12.74090385,-12.56637096,-0.31798673,-0.01229746,0.03724232,1.00000000,0.93998230,
87823,-1.04852808,-0.50499392,10.04864216,-0.12050696,0.17768817,-0.12258506,0.07000000,-0.09340668,-0.18027392,0.00109018,-0.00172964,12.00786495,-11.34463978,0.15835810,-0.01229746,0.06481399,1.00000000,0.90182579,
87835,-1.90877402,-0.27366030,7.96356821,-0.03190818,0.61615223,-0.13404293,0.07000000,-0.09340668,-0.23586272,0.03473581,-0.05050819,11.58898640,-10.69886875,0.59815758,-0.01229746,0.16295224,1.00000000,0.89475524,
87847,-1.35047984,-0.12118591,6.64203644,0.12770283,0.91672194,-0.19399701,0.07000000,-0.07326007,-0.26448590,0.10908621,-0.11279295,11.20501423,-10.29744244,0.90460563,-0.01229746,0.27713847,1.00000000,0.88818794,
87859,-0.13266459,-0.28332013,6.87764406,0.13116685,1.05554879,-0.17387909,0.07000000,-0.07142866,-0.18992011,0.11279295,-0.11279295,11.17010689,-10.59414864,1.05003595,-0.01229746,0.25087154,1.00000000,0.90922493,
87871,-0.13511351,-0.31297716,8.92318249,-0.10278724,0.65851974,-0.08088368,0.07000000,-0.07142866,-0.10390756,0.11279295,-0.11279295,11.95550537,-11.53662682,0.67408401,-0.01229746,0.11343811,1.00000000,0.94639766,
87883,0.54790336,-0.13433896,11.26165771,-0.17166777,0.14664528,0.00998003,0.07000000,-0.04212463,-0.23647350,0.10127030,-0.11048467,12.86307621,-11.76351929,0.16738588,-0.01229746,0.02863003,1.00000000,0.95103317,
87895,0.88791132,0.51709706,12.67723083,-0.10625122,-0.31873146,-0.11339211,0.07000000,-0.01282060,-0.26191369,0.00695067,-0.04953238,13.36922169,-12.33947754,-0.29966289,-0.01229746,-0.09974730,1.00000000,0.95666301,
87907,0.82960832,0.22055510,12.46642113,0.25720361,-0.64621383,-0.15322822,0.07000000,-0.01282060,-0.18781780,-0.09577533,0.04580042,13.54375458,-12.84562302,-0.63243699,-0.01229746,0.06024111,1.00000000,0.95723617,
87919,0.10989647,-0.96947169,11.42716312,0.18579166,-0.52857059,-0.17134768,0.07000000,-0.00732601,-0.06281517,-0.02155486,-0.01386249,13.19468880,-13.14232922,-0.53246737,-0.01229746,0.08837102,1.00000000,0.96286327,
87931,-0.50318462,-1.21053636,8.87918472,0.07933990,0.19527468,-0.03625121,0.07000000,-0.00732601,-0.02503447,0.01297748,-0.02363850,12.09513187,-12.04277229,0.16658384,-0.01229746,0.07656211,1.00000000,0.93237090,
87943,-1.69048405,-1.55278409,7.13009453,-0.16114248,0.48705113,-0.02985611,0.07000000,-0.00732601,-0.01476157,0.05144912,-0.05360955,11.76351929,-11.71115971,0.47448075,-0.01229746,0.19656944,1.00000000,0.93054557,
87955,-1.52346253,-0.54890084,6.74010754,0.20364465,0.84890717,-0.02825734,0.07000000,-0.00732601,-0.06488413,0.11279295,-0.11279295,11.67625237,-11.50171947,0.83432245,-0.01229746,0.23285690,1.00000000,0.94665265,
87967,-0.61620545,0.05020331,7.64678812,0.09945782,0.72380298,0.03489428,0.07000000,-0.00549459,0.04886998,0.11279295,-0.11279295,11.86823845,-12.09513187,0.72849298,-0.01229746,0.20425448,1.00000000,0.96850830,
87979,-0.33360580,-0.49642193,10.39294624,-0.15008430,0.29213378,0.17265537,0.07000000,-0.00549459,0.06207487,0.11279295,-0.11279295,12.44419765,-12.46165085,0.30936199,-0.01229746,0.19909167,1.00000000,0.97249126,
87991,0.77539951,-0.36860481,12.09446907,-0.18472444,-0.24252318,0.10990345,0.07000000,-0.00549459,-0.11536122,0.11279295,-0.11279295,13.52630138,-12.81071663,-0.22085014,-0.01229746,0.13454737,1.00000000,0.98660916,
88003,1.19154751,0.42058575,12.43572426,-0.04469837,-0.65140986,-0.04131399,0.07000000,-0.00549459,-0.05975579,0.05548346,-0.07545076,13.63102150,-13.40412903,-0.63415724,-0.01229746,-0.02768722,1.00000000,0.98172462,
88015,0.96566981,0.18508565,11.53934002,0.26359871,-0.96623528,-0.10726346,0.07000000,-0.00549459,-0.03534685,-0.05583874,0.04384950,14.27679348,-14.22443295,-0.95312166,-0.01229746,-0.10904133,1.00000000,1.01324224,
88027,0.71853274,-1.15333557,10.40150547,-0.04203376,-0.81035471,-0.07488827,0.07000000,-0.00366300,0.02124963,-0.11279295,0.10673805,14.18952656,-14.38151264,-0.81609344,-0.01229746,-0.15654275,1.00000000,1.02635205,
88039,-1.28829396,-1.38328958,9.34420109,-0.10052229,-0.06346039,0.01397697,0.07000000,-0.00366300,-0.13686813,-0.11279295,0.11279295,13.82300758,-13.22959614,-0.09357679,-0.01229746,-0.00385435,1.00000000,1.02356505,
88051,-1.71613038,-1.38368607,8.59113693,-0.13542886,0.60336202,-0.13444263,0.07000000,-0.00366300,-0.21802074,-0.01175266,-0.01407927,12.30457115,-11.50171947,0.57631207,-0.01229746,0.07800549,1.00000000,0.95098770,
88063,-1.71201789,-1.27996361,8.11753654,0.23468754,1.29056883,-0.10939517,0.07000000,-0.00366300,-0.31463706,0.06118574,-0.10055923,10.83849430,-9.61676407,1.26318276,-0.01229746,0.31385311,1.00000000,0.87566340,
88076,-1.23212790,-1.36903191,7.69931793,-0.22482704,1.61005735,-0.19826040,0.07000000,-0.00549459,-0.22362462,0.11279295,-0.11279295,10.31489563,-9.40732479,1.59713602,-0.01229746,0.07247245,1.00000000,0.87313211,
88087,-0.94617730,-0.55426162,9.09935284,-0.05668920,1.40434813,0.03356196,0.07000000,-0.00549459,-0.12044252,0.11279295,-0.11279295,10.59414864,-10.01818943,1.41215134,-0.01229746,0.13930419,1.00000000,0.89293164,
88099,0.30059189,-0.71342635,10.16926384,-0.16860344,1.04902053,0.06060790,0.07000000,-0.00549459,-0.11535376,0.11279295,-0.11279295,11.30973339,-10.68141460,1.06320155,-0.01229746,0.07077610,1.00000000,0.91887116,
88111,0.76337844,-1.06146932,11.15490818,-0.14622061,0.71194547,-0.02905672,0.07000000,-0.00549459,-0.18440816,0.09498242,-0.11279295,11.81587887,-11.01302719,0.72562444,-0.01229746,0.00795431,1.00000000,0.92507887,
88123,0.55174047,-1.04479814,11.41736031,0.22416225,0.30252585,-0.10752993,0.07000000,-0.00549459,-0.08697765,0.03268201,-0.06579320,12.11258507,-11.86823845,0.31903231,-0.01229746,0.09626575,1.00000000,0.93797582,
88135,-1.03140354,-1.56224000,11.49906540,0.17326793,0.02433901,-0.11126041,0.07000000,-0.00549459,-0.06947257,0.06647096,-0.08042949,12.60127735,-12.46165085,0.03583813,-0.01229746,0.17161736,1.00000000,0.95762116,
88147,-1.40705681,-1.86033738,10.07287407,0.00433071,0.12186427,0.00092031,0.07000000,-0.00366300,-0.01340311,0.09371069,-0.10424688,12.67109013,-12.61873055,0.11844114,-0.01229746,0.21346191,1.00000000,0.97256511,
88159,-1.36701775,-2.06837225,8.62886238,-0.05549014,0.23311237,0.00811479,0.07000000,-0.00366300,-0.02532435,0.11279295,-0.11279295,12.96779633,-12.82816982,0.22844535,-0.01229746,0.24298057,1.00000000,1.00022161,
88171,-1.43475926,-0.42500162,7.96614027,0.15301678,0.12426244,-0.13670756,0.07000000,-0.00183159,-0.06278931,0.11279295,-0.11279295,13.52630138,-13.47394180,0.12825993,-0.01229746,0.25154248,1.00000000,1.03846514,
88184,-1.34473169,0.30712596,9.02608395,0.37711173,-0.04880495,-0.09527266,0.07000000,-0.00183159,-0.00332407,0.11279295,-0.11279295,13.92772770,-14.20697975,-0.04190540,-0.01229746,0.27896270,1.00000000,1.06872630,
88197,-0.14070846,0.12245706,10.13984108,-0.02711186,-0.42211890,-0.02013023,0.07000000,-0.00183159,0.03777088,0.11279295,-0.11279295,14.62585926,-14.80039215,-0.40711570,-0.01229746,0.16172689,1.00000000,1.09011126,
88206,-0.11499894,-0.59519804,11.44586182,-0.21749933,-0.66166866,0.01544251,0.07000000,-0.00183159,-0.11811024,0.08334551,-0.07420262,15.53343010,-14.92256546,-0.65156919,-0.01229746,0.16643634,1.00000000,1.11071444,
88219,-0.92884117,0.05365442,12.23472118,-0.06161876,-0.99274826,-0.05969991,0.07000000,-0.00183159,-0.05478323,0.05746496,-0.07889578,15.74286938,-15.55088329,-0.97889197,-0.01229746,0.12976865,1.00000000,1.11770070,
88231,-1.03467906,0.27229410,11.21787453,0.07028017,-1.11305618,-0.22743805,0.07000000,-0.00183159,-0.19625452,0.02313417,-0.03338051,16.03957558,-15.44616413,-1.10738337,-0.01229746,0.12278088,1.00000000,1.11522937,
88243,-1.20617330,0.23948096,9.74171162,0.17673194,-1.02165949,-0.20332319,0.07000000,-0.00183159,-0.02251276,-0.00276164,-0.03522515,15.83013630,-16.00466919,-1.02519929,-0.01229746,0.20765215,1.00000000,1.13477147,
88255,-1.07134998,-0.32161134,8.40815163,-0.10158812,-0.77358288,-0.08154984,0.07000000,-0.00183159,-0.06309213,0.06816549,-0.07127971,15.84758949,-15.62069702,-0.78382647,-0.01229746,0.20306171,1.00000000,1.13921726,
88267,-0.38520098,-0.66826653,8.01423931,-0.23055597,-0.54322606,0.09831234,0.07000000,-0.00183159,-0.06173935,0.07748458,-0.08802433,15.76032352,-15.28908443,-0.55301183,-0.01229746,0.13487634,1.00000000,1.14084923,
88279,0.07906665,-0.92868626,8.60169029,-0.18312566,-0.49699482,0.01104588,0.07000000,-0.00183159,-0.03864175,0.05463438,-0.06527422,15.98721600,-15.76032352,-0.49953616,-0.01229746,0.06230963,1.00000000,1.17149913,
88291,0.73073649,-1.97564483,9.43062687,-0.21203686,-0.71203005,0.00358493,0.07000000,-0.00183159,-0.13668981,0.02305526,-0.02993129,16.42354774,-15.79522991,-0.70365381,-0.01229746,-0.01457134,1.00000000,1.17391729,
88303,0.39316010,-1.58143604,10.55573845,-0.09439364,-0.95184636,-0.04611032,0.07000000,-0.00183159,0.00046613,-0.04172865,0.01453650,16.31882858,-16.38864136,-0.94187605,-0.01229746,-0.08448721,1.00000000,1.17438316,
